,最新价,涨跌_今日,股票代码,公司名称,今日主力流入_元,所属模块,涨跌_5日,涨跌_10日,主力净占比_5日,主力净占比_10日,主力净占比_今日,排名_今日,排名_5日,排名_10日
1813,11.92,2.32,000807,云铝股份,-12518303.0,有色金属,-7.24,-15.4,-8.01,-10.2,-3.02,3499.0,4944,5338
1814,12.53,2.62,002957,科瑞技术,-1517589.0,专用设备,0.32,-3.39,0.44,-2.08,-3.02,3501.0,1264,2729
1815,8.89,3.37,300797,钢研纳克,-597589.0,专业服务,-0.78,-1.77,-4.98,-3.66,-3.02,3502.0,4056,3795
1816,15.13,0.33,000625,长安汽车,-85507712.0,汽车整车,-1.69,-0.13,-3.62,-0.98,-3.03,3503.0,3404,1957
1817,1.48,3.5,002052,*ST同洲,-780403.0,家电行业,2.07,26.5,-4.31,-1.85,-3.03,3504.0,3770,2573
1818,8.35,2.33,300708,聚灿光电,-1867080.0,光学光电子,-3.91,-6.81,-3.29,-3.94,-3.04,3507.0,3236,3957
1819,10.44,2.05,300501,海顺新材,-359442.0,包装材料,0.58,-2.88,-1.22,-2.54,-3.04,3508.0,2093,3057
1820,6.53,-0.31,000425,徐工机械,-15495203.0,工程机械,-0.31,-2.83,-5.0,-3.25,-3.05,3509.0,4062,3531
1821,13.02,2.84,002705,新宝股份,-2250079.0,家电行业,-1.14,-1.66,-1.51,1.15,-3.05,3510.0,2237,815
1822,14.45,2.05,300218,安利股份,-2278585.0,塑料制品,-6.29,-2.89,-7.77,-2.32,-3.05,3511.0,4910,2900
1823,7.87,2.88,002669,康达新材,-992823.0,化学制品,1.42,-2.72,-0.46,-3.93,-3.05,3512.0,1714,3947
1824,12.85,-1.15,300191,潜能恒信,-826533.0,采掘行业,0.86,-4.25,-2.29,-4.19,-3.05,3513.0,2666,4093
1825,18.87,0.69,301153,中科江南,-2292385.0,软件开发,-8.58,-17.67,-11.56,-9.26,-3.06,3516.0,5310,5301
1826,24.3,0.29,002901,大博医疗,-374235.0,医疗器械,-5.63,-6.29,-1.07,-0.69,-3.07,3517.0,2015,1788
1827,4.22,1.44,300131,英唐智控,-2392657.0,消费电子,-3.43,-3.87,-2.81,-0.91,-3.09,3518.0,2951,1913
1828,6.15,1.15,002695,煌上煌,-287497.0,食品饮料,-2.69,-5.24,-7.37,-5.9,-3.09,3520.0,4842,4802
1829,12.88,2.71,001206,依依股份,-654313.0,美容护理,-2.57,-8.13,-1.96,-3.74,-3.1,3523.0,2497,3846
1830,7.24,3.87,300252,金信诺,-20268298.0,通信设备,22.3,17.92,2.46,1.55,-3.11,3524.0,627,703
1831,5.41,1.88,000936,华西股份,-1769167.0,化纤行业,-1.28,-6.4,-6.88,-8.16,-3.12,3527.0,4707,5217
1832,15.25,0.46,300530,领湃科技,-614934.0,电池,-2.62,-8.13,-4.38,-3.06,-3.12,3529.0,3797,3410
1833,6.24,-0.16,300507,苏奥传感,-14989234.0,汽车零部件,10.05,10.83,-1.41,-1.38,-3.13,3530.0,2187,2231
1834,1.29,3.2,300091,金通灵,-683192.0,通用设备,4.03,-2.27,-1.99,-2.72,-3.15,3533.0,2507,3160
1835,14.11,-0.49,002150,通润装备,-2196192.0,通用设备,-0.07,8.87,-2.08,1.13,-3.15,3534.0,2554,823
1836,7.54,1.89,002194,武汉凡谷,-1552445.0,通信设备,-0.66,-4.44,-1.67,-2.36,-3.16,3535.0,2326,2925
1837,12.46,1.96,300681,英搏尔,-1117938.0,汽车零部件,-1.89,-6.03,-1.99,-2.58,-3.18,3541.0,2510,3073
1838,7.39,0.96,300348,长亮科技,-2638561.0,软件开发,-5.5,-3.78,-2.49,-1.69,-3.2,3545.0,2767,2459
1839,8.67,3.71,000811,冰轮环境,-2722841.0,通用设备,1.76,-6.67,0.3,-7.51,-3.2,3546.0,1316,5143
1840,5.49,1.1,300313,ST天山,-670891.0,农牧饲渔,-0.54,-4.36,-3.43,-5.58,-3.2,3548.0,3316,4696
1841,3.34,3.09,000599,青岛双星,-585328.0,橡胶制品,1.21,-4.57,-1.3,0.21,-3.22,3550.0,2133,1232
1842,14.76,1.37,301223,中荣股份,-157553.0,包装材料,0.54,-1.07,-8.08,-3.06,-3.22,3551.0,4959,3414
1843,37.1,0.71,000977,浪潮信息,-35618828.0,计算机设备,-2.96,-1.54,-6.67,-4.07,-3.23,3553.0,4646,4025
1844,5.89,1.9,002334,英威腾,-1538155.0,专用设备,-1.34,-3.44,-8.0,-5.17,-3.25,3556.0,4943,4551
1845,8.07,1.51,000970,中科三环,-1828165.0,小金属,2.54,2.93,5.11,2.73,-3.25,3557.0,256,410
1846,4.71,1.51,000531,穗恒运Ａ,-506718.0,电力行业,0.43,-4.07,1.51,0.9,-3.25,3558.0,881,915
1847,4.58,3.15,002249,大洋电机,-2927648.0,电机,-0.43,-4.18,-0.66,-1.78,-3.26,3560.0,1796,2519
1848,25.48,1.51,002978,安宁股份,-1118321.0,钢铁行业,-4.17,-8.01,0.6,0.43,-3.26,3562.0,1186,1139
1849,5.96,2.76,000881,中广核技,-933073.0,化学制品,-0.17,-4.94,-9.83,-12.62,-3.27,3564.0,5190,5399
1850,27.34,1.45,300475,香农芯创,-7962962.0,电子元件,-11.2,-13.21,-5.91,-6.61,-3.29,3567.0,4405,4974
1851,5.59,0.0,002199,东晶电子,-1711106.0,电子元件,-3.45,-5.89,-3.52,-2.73,-3.3,3569.0,3361,3167
1852,29.73,-2.04,300294,博雅生物,-7226489.0,生物制品,-11.09,-15.03,-8.35,-3.59,-3.3,3570.0,4990,3749
1853,10.7,2.0,300435,中泰股份,-596565.0,燃气,-1.02,-3.17,-6.06,-2.99,-3.31,3572.0,4456,3363
1854,21.93,-0.36,300930,屹通新材,-2269875.0,有色金属,-3.35,-6.28,-5.97,-5.09,-3.32,3573.0,4430,4518
1855,1.65,0.61,300167,*ST迪威,-506779.0,互联网服务,-4.07,-7.82,-1.49,-5.07,-3.33,3574.0,2227,4511
1856,18.07,-2.32,301118,恒光股份,-3736343.0,化学原料,-7.71,2.38,-2.62,-0.08,-3.33,3575.0,2845,1436
1857,38.89,1.67,002432,九安医疗,-3665293.0,医疗器械,-2.92,-2.68,-4.97,-1.53,-3.33,3577.0,4054,2350
1858,14.5,2.18,300848,美瑞新材,-213128.0,化学制品,-2.36,-5.1,-5.05,-5.33,-3.33,3579.0,4076,4613
1859,10.24,-0.49,002410,广联达,-6756831.0,软件开发,-4.74,8.82,-4.3,-0.03,-3.34,3580.0,3761,1404
1860,2.85,1.79,002662,京威股份,-1078720.0,汽车零部件,-2.06,-7.47,-4.72,-4.52,-3.34,3581.0,3946,4262
1861,14.7,2.01,002749,国光股份,-3658342.0,农药兽药,1.73,0.2,6.75,5.11,-3.34,3582.0,149,147
1862,13.83,1.17,301389,隆扬电子,-1567801.0,电子元件,-4.42,-13.35,-5.69,-5.69,-3.34,3585.0,4333,4744
1863,11.09,2.21,301303,真兰仪表,-292331.0,仪器仪表,-0.54,-2.55,-3.21,-2.11,-3.34,3586.0,3191,2746
1864,25.09,0.76,301349,信德新材,-526044.0,化学制品,-5.96,-9.85,-1.77,1.18,-3.34,3587.0,2398,804
1865,11.19,2.47,002088,鲁阳节能,-591692.0,装修建材,-5.89,-10.19,-6.84,-5.99,-3.35,3589.0,4699,4826
1866,3.75,2.74,002298,中电兴发,-1512340.0,软件开发,0.54,-1.57,-2.95,-3.31,-3.36,3591.0,3032,3575
1867,9.22,-0.22,301120,新特电气,-1654738.0,电网设备,-0.11,-0.22,-1.16,-1.07,-3.37,3592.0,2056,2016
1868,7.32,0.97,000011,深物业A,-255150.0,房地产开发,-0.68,-3.81,-1.19,-4.44,-3.38,3593.0,2074,4228
1869,12.46,-0.8,300469,信息发展,-9456965.0,软件开发,-9.25,-23.79,-2.98,-4.59,-3.39,3595.0,3052,4305
1870,14.72,1.1,300983,尤安设计,-125255.0,工程咨询服务,0.07,-3.6,1.48,-0.71,-3.39,3596.0,888,1806
1871,3.7,6.94,300022,吉峰科技,-1931874.0,工程机械,5.11,-2.89,-7.94,-6.71,-3.4,3597.0,4936,5002
1872,4.75,1.28,002054,德美化工,-326239.0,化学制品,-0.84,-5.19,0.0,1.32,-3.4,3598.0,1434,775
1873,35.7,1.33,300836,佰奥智能,-982287.0,专用设备,1.22,-1.65,-1.07,0.21,-3.41,3601.0,2014,1236
1874,11.74,1.12,300398,飞凯材料,-3711735.0,电子化学品,-7.92,-3.37,-5.99,-3.04,-3.42,3603.0,4435,3393
1875,8.27,2.35,002026,山东威达,-2253945.0,通用设备,-2.36,-12.02,-5.84,-6.87,-3.42,3604.0,4386,5036
1876,9.12,1.22,002972,科安达,-502780.0,交运设备,-0.65,0.66,-4.84,-2.72,-3.42,3605.0,4000,3162
1877,11.01,2.42,300970,华绿生物,-510009.0,农牧饲渔,0.82,-3.25,-0.53,0.21,-3.42,3606.0,1750,1234
1878,12.84,1.02,301019,宁波色母,-150895.0,塑料制品,0.94,-0.93,2.12,-2.0,-3.42,3609.0,708,2688
1879,7.2,1.69,002284,亚太股份,-5014257.0,汽车零部件,4.65,-2.57,2.79,-0.32,-3.43,3610.0,554,1559
1880,19.04,0.37,301267,华厦眼科,-1348581.0,医疗服务,-5.04,-6.39,-6.83,-6.0,-3.43,3611.0,4692,4831
1881,5.32,1.92,002339,积成电子,-1303877.0,电网设备,-0.19,-7.32,-1.88,-4.78,-3.45,3612.0,2446,4402
1882,3.49,0.58,000912,泸天化,-579869.0,化肥行业,-2.51,0.29,7.57,13.03,-3.45,3613.0,124,11
1883,5.46,2.82,002560,通达股份,-864648.0,电网设备,2.25,-0.91,-8.15,-4.83,-3.45,3614.0,4968,4428
1884,16.45,1.36,301566,达利凯普,-1940888.0,电子元件,-9.71,-8.25,-8.91,-4.0,-3.45,3615.0,5083,3991
1885,54.28,1.51,300784,利安科技,-2310021.0,塑料制品,-6.57,-12.23,-5.86,-5.96,-3.45,3616.0,4393,4821
1886,10.63,-3.1,301040,中环海陆,-3525749.0,风电设备,16.3,12.13,3.04,2.85,-3.47,3619.0,508,390
1887,26.56,-0.38,002653,海思科,-2171971.0,化学制药,-9.07,-14.76,-8.7,-5.46,-3.47,3621.0,5044,4651
1888,30.91,-2.18,300671,富满微,-13315915.0,半导体,-9.83,3.9,-2.67,-2.03,-3.48,3625.0,2869,2697
1889,42.77,-0.58,301289,国缆检测,-3099043.0,专业服务,3.26,5.03,-0.16,-0.06,-3.48,3626.0,1570,1427
1890,74.89,2.62,301269,华大九天,-4322066.0,软件开发,-3.14,4.51,-6.58,-1.65,-3.48,3627.0,4620,2435
1891,18.54,0.22,002287,奇正藏药,-320009.0,中药,-3.99,-3.84,-4.67,-3.58,-3.48,3628.0,3929,3747
1892,13.21,0.0,002299,圣农发展,-2932483.0,农牧饲渔,0.3,6.53,-4.3,-3.29,-3.5,3631.0,3764,3567
1893,8.15,-0.24,002661,克明食品,-1017953.0,食品饮料,-6.64,-3.09,-7.16,-2.54,-3.51,3633.0,4792,3054
1894,6.6,-0.6,002100,天康生物,-5551413.0,农牧饲渔,-8.08,-1.93,-6.51,-1.1,-3.52,3637.0,4595,2040
1895,5.62,4.85,300228,富瑞特装,-3675045.0,通用设备,0.0,-3.93,-7.67,-4.39,-3.52,3638.0,4895,4192
1896,3.46,2.37,300405,科隆股份,-461706.0,化学制品,2.67,-3.35,-1.47,-1.96,-3.53,3639.0,2221,2654
1897,9.68,0.73,300663,科蓝软件,-1837513.0,软件开发,1.15,-1.22,-0.65,-2.33,-3.54,3643.0,1794,2906
1898,9.39,2.18,000020,深华发Ａ,-482812.0,光学光电子,-1.16,-3.1,-0.5,0.57,-3.54,3644.0,1735,1070
1899,10.51,1.35,300519,新光药业,-282436.0,中药,-0.94,-4.19,-2.91,-3.28,-3.54,3645.0,3009,3562
1900,26.58,2.15,301318,维海德,-1701295.0,消费电子,3.63,-1.12,1.4,0.49,-3.56,3648.0,912,1111
1901,13.67,1.86,300998,宁波方正,-763443.0,汽车零部件,-5.53,-18.73,-8.85,-11.0,-3.57,3652.0,5067,5365
1902,6.48,2.37,002926,华西证券,-2152332.0,证券,1.57,2.05,-3.32,-3.94,-3.59,3655.0,3251,3954
1903,4.85,0.83,002030,达安基因,-1105228.0,医疗器械,-2.41,-4.53,-1.93,-0.86,-3.59,3656.0,2477,1885
1904,36.38,2.83,301398,星源卓镁,-1436210.0,汽车零部件,-2.99,-12.1,-3.52,-3.93,-3.59,3658.0,3365,3950
1905,8.09,1.63,300993,玉马遮阳,-819399.0,装修装饰,-2.18,-6.37,0.0,-4.32,-3.6,3663.0,1433,4159
1906,8.13,2.52,300694,蠡湖股份,-708442.0,汽车零部件,1.37,-5.9,-7.04,-4.45,-3.6,3664.0,4751,4231
1907,2.96,2.07,002388,新亚制程,-727533.0,电子元件,0.34,-5.43,-2.8,-1.14,-3.61,3665.0,2945,2070
1908,20.04,0.96,300339,润和软件,-9303752.0,软件开发,-0.45,-0.69,-5.23,-5.52,-3.62,3666.0,4150,4670
1909,21.44,0.23,300683,海特生物,-369591.0,生物制品,-3.03,-5.55,0.42,0.49,-3.63,3671.0,1274,1112
1910,13.73,1.33,300075,数字政通,-3940319.0,软件开发,-2.49,-8.34,-4.65,-6.96,-3.64,3673.0,3920,5053
1911,4.13,-0.72,300098,高新兴,-13517220.0,软件开发,-2.13,-13.78,-2.03,-4.4,-3.65,3676.0,2524,4197
1912,11.25,1.72,300411,金盾股份,-8764978.0,专用设备,0.9,-4.9,-2.61,-3.13,-3.65,3677.0,2837,3453
1913,11.79,3.69,300052,中青宝,-4335556.0,游戏,1.81,2.52,-3.03,-3.21,-3.65,3679.0,3082,3510
1914,7.17,-2.05,002728,特一药业,-3339868.0,中药,-4.91,-5.91,-4.12,-3.89,-3.66,3681.0,3665,3925
1915,12.54,-3.39,002715,登云股份,-3485161.0,汽车零部件,14.63,7.73,3.23,1.8,-3.66,3682.0,471,638
1916,26.88,-1.21,002180,纳思达,-5355872.0,计算机设备,-6.15,-4.78,-2.41,-3.81,-3.66,3683.0,2723,3879
1917,8.0,0.25,000301,东方盛虹,-2022350.0,化学原料,-3.03,-0.25,-5.72,-4.53,-3.68,3686.0,4343,4271
1918,14.14,-1.33,301083,百胜智能,-3059756.0,专用设备,4.9,-3.74,-1.07,-3.9,-3.68,3687.0,2010,3932
1919,13.88,1.17,301316,慧博云通,-1380924.0,软件开发,-0.5,-4.74,-2.07,-1.67,-3.68,3688.0,2544,2451
1920,5.19,3.8,300154,瑞凌股份,-613553.0,通用设备,1.76,-2.44,-5.16,-0.49,-3.69,3690.0,4126,1665
1921,5.82,2.11,002037,保利联合,-896608.0,化学制品,-0.68,-7.62,-6.76,-8.59,-3.7,3691.0,4671,5251
1922,20.52,-2.15,301101,明月镜片,-1640224.0,家用轻工,-12.83,-9.52,-7.52,-1.57,-3.7,3693.0,4868,2375
1923,18.75,0.91,300723,一品红,-678645.0,化学制药,-4.04,-6.99,-1.59,-2.64,-3.7,3695.0,2278,3113
1924,14.2,0.78,300566,激智科技,-2678743.0,光学光电子,-1.59,1.21,-3.84,-1.53,-3.71,3696.0,3529,2348
1925,3.13,-0.32,000637,茂化实华,-464077.0,石油行业,-2.19,0.64,-0.2,-2.59,-3.72,3697.0,1590,3079
1926,13.36,0.83,001231,农心科技,-241816.0,农药兽药,0.91,-3.19,-8.39,-0.52,-3.72,3698.0,4998,1685
1927,8.31,0.85,002373,千方科技,-7913415.0,互联网服务,-6.0,-9.97,-8.41,-6.61,-3.73,3701.0,5000,4973
1928,7.5,-0.4,000582,北部湾港,-2333347.0,航运港口,0.67,0.67,-4.35,-1.51,-3.73,3702.0,3790,2330
1929,13.98,1.53,300801,泰和科技,-451977.0,化学制品,-3.79,-7.11,-4.81,-2.9,-3.73,3703.0,3986,3308
1930,17.84,1.65,002902,铭普光磁,-3753281.0,通信设备,-2.35,-11.42,-5.12,-6.59,-3.74,3704.0,4105,4970
1931,5.39,1.32,000617,中油资本,-5823471.0,多元金融,-0.19,0.37,-6.03,-7.13,-3.77,3712.0,4445,5084
1932,14.63,1.53,300741,华宝股份,-433208.0,食品饮料,-0.81,-2.47,-3.33,-1.04,-3.78,3717.0,3262,2007
1933,1.24,0.0,002656,ST摩登,-410129.0,纺织服装,15.89,33.33,2.49,1.35,-3.79,3718.0,618,761
1934,3.37,1.81,300510,金冠股份,-755852.0,电网设备,2.12,-4.53,-0.94,-4.12,-3.79,3719.0,1942,4055
1935,9.33,1.41,300650,太龙股份,-1146232.0,光学光电子,-2.91,-7.35,-2.98,-3.65,-3.82,3725.0,3058,3791
1936,17.03,0.24,301518,长华化学,-799071.0,化学制品,-6.02,-1.16,-3.73,-3.01,-3.82,3726.0,3472,3380
1937,11.98,0.08,301356,天振股份,-294980.0,塑料制品,-1.56,-3.46,-6.37,-0.74,-3.82,3727.0,4554,1824
1938,9.75,-0.51,300462,华铭智能,-6630452.0,交运设备,-2.21,-4.51,-2.93,-2.59,-3.83,3728.0,3018,3078
1939,5.67,3.28,002363,隆基机械,-1010970.0,汽车零部件,1.8,-4.06,-3.67,-2.67,-3.84,3733.0,3437,3128
1940,6.38,1.92,000731,四川美丰,-457869.0,化肥行业,-1.69,-4.35,-11.97,-7.59,-3.84,3734.0,5332,5153
1941,4.92,1.03,002264,新 华 都,-1377500.0,互联网服务,-3.91,-7.34,-2.48,-0.53,-3.85,3735.0,2763,1687
1942,7.71,1.72,300805,电声股份,-7496121.0,文化传媒,5.33,11.42,-3.21,-0.6,-3.86,3737.0,3182,1723
1943,9.11,1.22,002043,兔 宝 宝,-2572968.0,装修建材,-3.6,-5.5,-9.45,-3.31,-3.86,3738.0,5149,3576
1944,14.74,-0.41,300594,朗进科技,-3144709.0,交运设备,-0.67,8.14,-0.86,-0.18,-3.86,3739.0,1895,1495
1945,7.36,1.94,002788,鹭燕医药,-610969.0,医药商业,-2.26,-4.79,-4.08,-0.95,-3.86,3740.0,3643,1940
1946,20.16,6.84,301399,英特科技,-2489261.0,通用设备,7.12,3.76,-3.72,-1.87,-3.87,3741.0,3469,2590
1947,16.74,4.3,301500,飞南资源,-2358357.0,环保行业,1.27,-6.38,-4.72,-0.57,-3.88,3743.0,3947,1710
1948,11.44,1.87,300505,川金诺,-2730457.0,化肥行业,-6.23,-11.52,-8.06,-6.77,-3.92,3750.0,4952,5013
1949,6.58,1.7,002853,皮阿诺,-644002.0,装修建材,0.15,-6.93,-5.08,-4.97,-3.92,3752.0,4091,4480
1950,8.12,1.63,300918,南山智尚,-779776.0,纺织服装,0.5,-3.22,2.09,-2.17,-3.92,3753.0,717,2792
1951,8.03,1.65,300767,震安科技,-1160303.0,橡胶制品,0.38,-4.63,-0.02,-2.81,-3.93,3755.0,1501,3230
1952,4.22,0.96,002616,长青集团,-518157.0,电力行业,1.93,-4.31,-3.53,-3.24,-3.93,3756.0,3371,3528
1953,20.03,2.3,301181,标榜股份,-1038262.0,汽车零部件,-3.0,-17.06,-6.37,-7.01,-3.93,3757.0,4552,5064
1954,36.16,0.47,300928,华安鑫创,-1507034.0,汽车零部件,0.56,-6.32,-2.78,-4.21,-3.94,3760.0,2939,4104
1955,3.82,6.11,000572,海马汽车,-27144053.0,汽车整车,18.27,26.07,3.66,4.17,-3.95,3761.0,396,226
1956,11.55,0.79,300572,安车检测,-833475.0,专业服务,-3.35,-9.77,-5.69,-3.91,-3.95,3762.0,4336,3938
1957,12.13,-0.9,300093,金刚光伏,-7393570.0,光伏设备,-1.78,-1.94,-1.93,-1.28,-3.96,3763.0,2473,2170
1958,30.12,1.55,301509,金凯生科,-1492704.0,生物制品,-5.19,-6.81,-6.11,-3.85,-3.97,3768.0,4482,3906
1959,6.78,2.42,000050,深天马Ａ,-3609740.0,光学光电子,-6.22,-10.67,2.46,0.27,-3.98,3769.0,629,1213
1960,8.21,1.11,002245,蔚蓝锂芯,-7468494.0,电池,2.11,2.88,0.36,-1.01,-3.99,3770.0,1293,1975
1961,4.41,2.8,002114,罗平锌电,-1730796.0,有色金属,-8.51,-2.43,-10.99,-1.49,-3.99,3771.0,5281,2308
1962,2.33,1.3,000767,晋控电力,-597843.0,电力行业,1.3,0.87,-3.68,-2.43,-3.99,3772.0,3447,2966
1963,2.37,1.28,002084,海鸥住工,-481176.0,装修装饰,-1.25,-6.32,-2.83,-4.98,-3.99,3773.0,2962,4481
1964,8.64,0.93,000722,湖南发展,-1094625.0,电力行业,-2.81,-6.7,-10.53,-9.32,-4.0,3774.0,5252,5302
1965,6.87,1.63,300177,中海达,-22264665.0,计算机设备,9.92,-0.43,-0.45,-3.88,-4.02,3780.0,1711,3917
1966,2.52,2.02,002489,浙江永强,-1693716.0,家用轻工,0.0,-5.62,-3.77,-3.39,-4.02,3781.0,3489,3619
1967,11.12,0.0,002332,仙琚制药,-2360485.0,化学制药,-3.22,-1.68,-0.09,-0.7,-4.02,3782.0,1534,1792
1968,40.19,2.24,301368,丰立智能,-6212035.0,通用设备,1.72,-5.41,-3.85,-5.33,-4.02,3783.0,3536,4612
1969,16.44,2.18,301231,荣信文化,-2327306.0,文化传媒,-3.63,-7.43,-5.6,-4.15,-4.02,3784.0,4300,4070
1970,11.15,3.82,001696,宗申动力,-84588112.0,交运设备,16.75,5.79,4.52,1.17,-4.05,3790.0,317,805
1971,9.79,-5.59,300771,智莱科技,-12181504.0,计算机设备,14.64,6.88,2.59,1.88,-4.05,3791.0,599,606
1972,20.68,-0.48,002819,东方中科,-5040477.0,仪器仪表,-2.41,7.93,-5.61,-2.78,-4.05,3792.0,4303,3206
1973,5.03,2.65,002537,海联金汇,-1939130.0,汽车零部件,0.0,-4.19,-1.22,-1.91,-4.08,3800.0,2086,2617
1974,17.51,1.92,301076,新瀚新材,-1187245.0,化学原料,-1.35,-5.2,-1.97,-3.97,-4.09,3802.0,2502,3976
1975,5.95,1.71,002836,新宏泽,-722670.0,造纸印刷,1.71,-3.09,-3.17,-0.68,-4.1,3805.0,3167,1780
1976,7.39,0.96,300251,光线传媒,-5920563.0,文化传媒,-4.27,-3.02,-5.79,-3.9,-4.11,3806.0,4371,3930
1977,11.92,-1.41,300546,雄帝科技,-5976671.0,计算机设备,-12.87,-12.29,-4.25,-2.91,-4.11,3807.0,3731,3310
1978,29.22,1.32,301169,零点有数,-2094200.0,专业服务,-8.2,-8.29,-6.36,-4.38,-4.12,3809.0,4548,4191
1979,18.23,0.94,002990,盛视科技,-1231903.0,互联网服务,-2.25,-5.54,-3.43,-1.6,-4.12,3810.0,3318,2401
1980,5.6,3.7,300512,中亚股份,-528477.0,专用设备,2.19,-1.58,-6.81,-6.43,-4.13,3812.0,4688,4935
1981,11.24,2.93,002577,雷柏科技,-913951.0,消费电子,-1.14,-5.86,-0.77,-1.13,-4.15,3816.0,1854,2066
1982,8.93,2.17,300255,常山药业,-4051561.0,化学制药,-2.83,-5.4,-7.66,-5.57,-4.16,3818.0,4890,4688
1983,29.27,4.61,300843,胜蓝股份,-18842755.0,消费电子,7.81,-5.12,0.56,-1.43,-4.17,3819.0,1209,2266
1984,5.96,1.36,002123,梦网科技,-1932016.0,通信服务,-2.61,-7.45,-4.07,-3.41,-4.17,3820.0,3635,3634
1985,4.03,-0.98,300311,任子行,-5427550.0,软件开发,4.13,-3.59,-3.38,-3.64,-4.18,3822.0,3285,3782
1986,12.25,1.41,300673,佩蒂股份,-1115344.0,农牧饲渔,-11.49,-13.85,-4.12,-4.94,-4.18,3825.0,3669,4463
1987,14.55,1.96,002983,芯瑞达,-903416.0,光学光电子,-5.83,-10.68,-7.02,-0.87,-4.19,3826.0,4747,1901
1988,25.97,-0.57,301287,康力源,-1013008.0,家用轻工,1.88,-0.8,3.53,3.82,-4.19,3827.0,419,259
1989,1.68,3.07,300256,星星科技,-1129613.0,消费电子,0.0,-7.18,-5.36,-4.26,-4.2,3828.0,4198,4126
1990,7.22,0.84,301027,华蓝集团,-951245.0,工程咨询服务,-0.28,-4.12,-1.22,-2.2,-4.2,3831.0,2091,2812
1991,1.94,-4.43,002490,ST墨龙,-1219098.0,专用设备,4.86,10.23,-0.6,-0.65,-4.21,3833.0,1769,1756
1992,5.29,0.76,002355,兴民智通,-16305100.0,汽车零部件,6.44,7.96,-2.5,-1.75,-4.22,3835.0,2769,2496
1993,10.32,0.0,300015,爱尔眼科,-20843766.0,医疗服务,-4.44,-4.27,-5.31,-2.69,-4.22,3836.0,4180,3140
1994,10.64,2.8,001331,胜通能源,-905357.0,物流行业,3.1,-2.03,-0.91,1.09,-4.22,3837.0,1925,840
1995,21.81,0.74,301234,五洲医疗,-584272.0,医疗器械,2.15,-0.18,1.26,0.97,-4.22,3838.0,965,880
1996,12.96,-0.69,301507,民生健康,-2751365.0,化学制药,-1.29,0.62,-3.74,-2.82,-4.23,3840.0,3475,3238
1997,14.46,3.8,002189,中光学,-3003836.0,光学光电子,-1.5,1.69,-3.26,1.15,-4.23,3841.0,3217,816
1998,23.5,0.21,300761,立华股份,-2738280.0,农牧饲渔,-2.08,5.95,-6.36,-0.45,-4.23,3842.0,4547,1644
1999,10.56,0.57,300616,尚品宅配,-568917.0,装修建材,-0.38,-3.21,-3.38,-2.94,-4.23,3843.0,3287,3335
2000,8.1,1.25,002873,新天药业,-577989.0,中药,-2.41,-4.37,-2.23,-0.75,-4.24,3845.0,2636,1826
2001,12.59,2.36,300756,金马游乐,-456534.0,旅游酒店,-1.49,-6.04,-4.83,-3.77,-4.25,3847.0,3996,3861
2002,28.58,1.35,300346,南大光电,-18039695.0,电子化学品,-7.75,-4.67,-7.62,-4.18,-4.26,3848.0,4882,4086
2003,45.79,-4.33,301128,强瑞技术,-16548943.0,专用设备,19.93,16.87,-0.55,-1.25,-4.26,3849.0,1754,2148
2004,10.52,-1.87,301408,华人健康,-2310515.0,医药商业,2.04,2.04,-1.64,-0.71,-4.26,3851.0,2303,1801
2005,4.6,2.22,002328,新朋股份,-619639.0,汽车零部件,-1.08,-4.76,-4.94,-5.84,-4.26,3852.0,4037,4797
2006,5.79,0.35,002719,麦趣尔,-500858.0,食品饮料,-1.03,-5.24,-0.3,-0.79,-4.26,3853.0,1649,1847
2007,1.92,1.59,000727,冠捷科技,-2903795.0,光学光电子,-4.0,-7.69,-6.5,-4.71,-4.27,3854.0,4591,4359
2008,10.64,4.21,000682,东方电子,-7824364.0,电网设备,1.53,-2.92,-2.19,-1.77,-4.27,3855.0,2614,2513
2009,24.02,1.01,301487,盟固利,-1788993.0,电池,-3.07,-4.91,-1.94,-4.14,-4.27,3856.0,2487,4065
2010,12.04,0.42,301069,凯盛新材,-987270.0,化学原料,-3.91,-8.51,-9.08,-4.34,-4.28,3859.0,5107,4170
2011,15.24,0.2,300966,共同药业,-848617.0,化学制药,-5.05,-8.47,-6.77,-4.43,-4.28,3860.0,4673,4222
2012,77.92,-2.83,301004,嘉益股份,-3128678.0,家用轻工,-2.86,-9.29,-0.94,-2.59,-4.28,3861.0,1947,3082
2013,11.74,2.09,300384,三联虹普,-876856.0,专业服务,-3.45,-6.53,-3.91,-3.0,-4.3,3862.0,3568,3375
2014,16.1,0.0,301179,泽宇智能,-1521534.0,软件开发,-1.29,-13.72,-2.35,-11.17,-4.32,3864.0,2697,5373
2015,3.23,-0.92,002948,青岛银行,-3917162.0,银行,-3.0,-3.87,-2.94,1.68,-4.33,3865.0,3024,667
2016,10.53,3.03,002101,广东鸿图,-10966595.0,汽车零部件,6.36,1.74,2.06,1.94,-4.33,3866.0,723,590
2017,20.08,0.75,002773,康弘药业,-3668918.0,化学制药,-4.56,-10.87,-12.02,-7.76,-4.33,3867.0,5337,5177
2018,7.69,2.26,002802,洪汇新材,-541140.0,化学制品,-1.41,-6.22,-6.89,-3.47,-4.33,3869.0,4712,3677
